actor,actor_type,source_provider,source_report,report_date,source_url,indicator_type,indicator_value,country,target_country,target_sector,ttp,ttp_framework,confidence,description,date_added
RUSSIA-BASED CIB NETWORK #2,influence_operation,meta,Q2_2024_RUSSIA-BASED CIB NETWORK #2 ,2024-04-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q2_2024/Q2_2024_RUSSIA-BASED%20CIB%20NETWORK%20#2%20.csv,domain,euronewstop[.]co[.]uk,Russia,,,0. Acquiring assets > 0.6 Acquiring domains > 0.6.2 Acquiring domains to support influence operations,meta_kill_chain,,,2026-09-11
RUSSIA-BASED CIB NETWORK #2,influence_operation,meta,Q2_2024_RUSSIA-BASED CIB NETWORK #2 ,2024-04-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q2_2024/Q2_2024_RUSSIA-BASED%20CIB%20NETWORK%20#2%20.csv,domain,newstop[.]africa,Russia,,,0. Acquiring assets > 0.6 Acquiring domains > 0.6.2 Acquiring domains to support influence operations,meta_kill_chain,,,2026-09-11
RUSSIA-BASED CIB NETWORK #2,influence_operation,meta,Q2_2024_RUSSIA-BASED CIB NETWORK #2 ,2024-04-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q2_2024/Q2_2024_RUSSIA-BASED%20CIB%20NETWORK%20#2%20.csv,asset_count,20 accounts,Russia,,,0. Acquiring assets > 0.9 Acquiring social media accounts > 0.9.1 Acquiring Facebook assets,meta_kill_chain,,,2026-09-11
RUSSIA-BASED CIB NETWORK #2,influence_operation,meta,Q2_2024_RUSSIA-BASED CIB NETWORK #2 ,2024-04-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q2_2024/Q2_2024_RUSSIA-BASED%20CIB%20NETWORK%20#2%20.csv,asset_count,14 Pages,Russia,,,0. Acquiring assets > 0.9 Acquiring social media accounts > 0.9.1 Acquiring Facebook assets,meta_kill_chain,,,2026-09-11
RUSSIA-BASED CIB NETWORK #2,influence_operation,meta,Q2_2024_RUSSIA-BASED CIB NETWORK #2 ,2024-04-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q2_2024/Q2_2024_RUSSIA-BASED%20CIB%20NETWORK%20#2%20.csv,asset_count,9 accounts,Russia,,,0. Acquiring assets > 0.9 Acquiring social media accounts > 0.9.2 Acquiring Instagram accounts,meta_kill_chain,,,2026-09-11
RUSSIA-BASED CIB NETWORK #2,influence_operation,meta,Q2_2024_RUSSIA-BASED CIB NETWORK #2 ,2024-04-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q2_2024/Q2_2024_RUSSIA-BASED%20CIB%20NETWORK%20#2%20.csv,url,https://twitter[.]com/euronewstop,Russia,,,0. Acquiring assets > 0.9 Acquiring social media accounts > 0.9.4 Acquiring X / Twitter accounts,meta_kill_chain,,,2026-09-11
RUSSIA-BASED CIB NETWORK #2,influence_operation,meta,Q2_2024_RUSSIA-BASED CIB NETWORK #2 ,2024-04-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q2_2024/Q2_2024_RUSSIA-BASED%20CIB%20NETWORK%20#2%20.csv,url,https://twitter[.]com/newstop_africa,Russia,,,0. Acquiring assets > 0.9 Acquiring social media accounts > 0.9.4 Acquiring X / Twitter accounts,meta_kill_chain,,,2026-09-11
RUSSIA-BASED CIB NETWORK #2,influence_operation,meta,Q2_2024_RUSSIA-BASED CIB NETWORK #2 ,2024-04-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q2_2024/Q2_2024_RUSSIA-BASED%20CIB%20NETWORK%20#2%20.csv,behavior,youtube[.]com/@NEWS-TOPUK,Russia,,,0. Acquiring assets > 0.9 Acquiring social media accounts > 0.9.5 Acquiring YouTube channels,meta_kill_chain,,,2026-09-11
RUSSIA-BASED CIB NETWORK #2,influence_operation,meta,Q2_2024_RUSSIA-BASED CIB NETWORK #2 ,2024-04-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q2_2024/Q2_2024_RUSSIA-BASED%20CIB%20NETWORK%20#2%20.csv,behavior,youtube[.]com/@NEWSTOP-AFRIQUE,Russia,,,0. Acquiring assets > 0.9 Acquiring social media accounts > 0.9.5 Acquiring YouTube channels,meta_kill_chain,,,2026-09-11
RUSSIA-BASED CIB NETWORK #2,influence_operation,meta,Q2_2024_RUSSIA-BASED CIB NETWORK #2 ,2024-04-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q2_2024/Q2_2024_RUSSIA-BASED%20CIB%20NETWORK%20#2%20.csv,behavior,https[:]//t[.]me/newstopafrique,Russia,,,0. Acquiring assets > 0.9 Acquiring social media accounts > 0.9.7 Acquiring Telegram channels,meta_kill_chain,,,2026-09-11
